duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code,quality
1.12,1343758467.32,2012-07-31T18:14:27.320000Z,1448.7681940151429,2897.5363880302857,1343758466.8,2012-07-31T18:14:26.800000Z,1343758466.2,2012-07-31T18:14:26.200000Z,15.050247475982108,-0.4891395356389688,2.472904576590889,,,,,,1500.0,-138.19884857194378,B02,XF,1.0
1.12,1343758994.84,2012-07-31T18:23:14.840000Z,1625.6241716783552,3251.2483433567104,1343758994.32,2012-07-31T18:23:14.320000Z,1343758993.72,2012-07-31T18:23:13.720000Z,15.448011267218398,1.2646707633158092,3.840116015455051,,,,,,1500.0,-137.4033209894712,B02,XF,1.0
1.12,1343759918.96,2012-07-31T18:38:38.960000Z,1654.1468479292207,3308.2936958584414,1343759918.4,2012-07-31T18:38:38.400000Z,1343759917.84,2012-07-31T18:38:37.840000Z,15.244308659217989,3.0787064046547408,0.9238485888419152,,,,,,1500.0,-137.81072620547204,B02,XF,1.0
1.12,1343759455.04,2012-07-31T18:30:55.040000Z,1474.5458322333293,2949.0916644666586,1343759454.52,2012-07-31T18:30:54.520000Z,1343759453.92,2012-07-31T18:30:53.920000Z,15.067772280565356,0.1672299221935328,10.150050185635656,,,,,,1500.0,-138.1637989627773,B02,XF,1.0
1.12,1343759689.12,2012-07-31T18:34:49.120000Z,1584.475783191334,3168.9515663826683,1343759688.56,2012-07-31T18:34:48.560000Z,1343759688.0,2012-07-31T18:34:48.000000Z,15.128778444414838,-0.4357462679617791,1.7939842369365753,,,,,,1500.0,-138.04178663507832,B02,XF,1.0
1.12,1343760379.8,2012-07-31T18:46:19.800000Z,1911.4985110160137,3822.9970220320274,1343760379.24,2012-07-31T18:46:19.240000Z,1343760378.68,2012-07-31T18:46:18.680000Z,15.557701900708578,-0.954180415594154,1.3339400336780305,,,,,,1500.0,-137.18393972249086,B02,XF,1.0
1.16,1343760146.12,2012-07-31T18:42:26.120000Z,1584.8687926909724,3169.737585381945,1343760145.56,2012-07-31T18:42:25.560000Z,1343760144.96,2012-07-31T18:42:24.960000Z,16.416876985481544,6.396219426394905,11.086186484976617,,,,,,1500.0,-135.46558955294492,B02,XF,0.0
1.12,1343761045.28,2012-07-31T18:57:25.280000Z,1772.9592170916242,3545.9184341832483,1343761044.76,2012-07-31T18:57:24.760000Z,1343761044.16,2012-07-31T18:57:24.160000Z,15.42819934049013,-0.5914664321311486,2.5525470468057216,,,,,,1500.0,-137.44294484292774,B02,XF,1.0
1.12,1343760684.56,2012-07-31T18:51:24.560000Z,2069.11416708676,4138.22833417352,1343760684.04,2012-07-31T18:51:24.040000Z,1343760683.44,2012-07-31T18:51:23.440000Z,15.739118878765808,-0.500838929145873,2.279841931210965,,,,,,1500.0,-136.82110576637638,B02,XF,1.0
1.12,1343761524.28,2012-07-31T19:05:24.280000Z,1554.12950424973,3108.25900849946,1343761523.72,2012-07-31T19:05:23.720000Z,1343761523.16,2012-07-31T19:05:23.160000Z,15.443406701553124,-0.5747827192397748,4.078838879258271,,,,,,1500.0,-137.41253012080176,B02,XF,1.0
1.16,1343765376.04,2012-07-31T20:09:36.040000Z,1548.2938357968558,3096.5876715937115,1343765375.48,2012-07-31T20:09:35.480000Z,1343765374.88,2012-07-31T20:09:34.880000Z,15.415801337924837,4.986405153988034,10.134112462521498,,,,,,1500.0,-137.46774084805833,B02,XF,1.0
1.12,1343764852.2,2012-07-31T20:00:52.200000Z,1485.7943384715124,2971.588676943025,1343764851.68,2012-07-31T20:00:51.680000Z,1343764851.08,2012-07-31T20:00:51.080000Z,15.499469318851196,3.945400241002224,6.278506961998601,,,,,,1500.0,-137.30040488620563,B02,XF,1.0
1.12,1343765076.36,2012-07-31T20:04:36.360000Z,1681.396114274518,3362.7922285490363,1343765075.8,2012-07-31T20:04:35.800000Z,1343765075.24,2012-07-31T20:04:35.240000Z,15.416589398384954,4.824090688929612,6.45982038101871,,,,,,1500.0,-137.4661647271381,B02,XF,1.0
1.12,1343765883.0,2012-07-31T20:18:03.000000Z,2027.5386458618632,4055.077291723727,1343765882.48,2012-07-31T20:18:02.480000Z,1343765881.88,2012-07-31T20:18:01.880000Z,16.252796341138943,7.291345100405061,7.87156804025012,,,,,,1500.0,-135.79375084163013,B02,XF,1.0
1.12,1343765604.84,2012-07-31T20:13:24.840000Z,1773.2060942041105,3546.412188408221,1343765604.32,2012-07-31T20:13:24.320000Z,1343765603.72,2012-07-31T20:13:23.720000Z,15.942026624295709,4.902841203330585,10.266443946444523,,,,,,1500.0,-136.41529027531658,B02,XF,1.0
1.2,1354396130.16,2012-12-01T21:08:50.160000Z,4914.070639197996,9828.141278395991,1354396129.6,2012-12-01T21:08:49.600000Z,1354396128.96,2012-12-01T21:08:48.960000Z,18.393229337831436,3.209349621706637,5.965754181006635,,,,,,1500.0,-134.9187471347834,B02,XF,1.0
1.16,1354395811.48,2012-12-01T21:03:31.480000Z,4344.135372850964,8688.270745701928,1354395810.92,2012-12-01T21:03:30.920000Z,1354395810.32,2012-12-01T21:03:30.320000Z,18.277279850827256,3.025880850286262,6.722506198426058,,,,,,1500.0,-135.15064610879173,B02,XF,1.0
1.16,1354395811.48,2012-12-01T21:03:31.480000Z,4344.135372850964,8688.270745701928,1354395810.92,2012-12-01T21:03:30.920000Z,1354395810.32,2012-12-01T21:03:30.320000Z,18.277279850827256,3.025880850286262,6.722506198426058,,,,,,1500.0,-135.15064610879173,B02,XF,1.0
1.16,1354396537.6,2012-12-01T21:15:37.600000Z,6151.613079736062,12303.226159472124,1354396537.08,2012-12-01T21:15:37.080000Z,1354396536.44,2012-12-01T21:15:36.440000Z,19.207524091039502,3.15984625981516,6.810803369170312,,,,,,1500.0,-133.29015762836724,B02,XF,1.0
1.16,1354396941.24,2012-12-01T21:22:21.240000Z,8474.136790679271,16948.273581358542,1354396940.68,2012-12-01T21:22:20.680000Z,1354396940.08,2012-12-01T21:22:20.080000Z,19.52508448944584,4.305263524048041,7.619216143749904,,,,,,1500.0,-132.65503683155458,B02,XF,1.0
1.2,1354397928.4,2012-12-01T21:38:48.400000Z,11525.801975060072,23051.603950120145,1354397927.88,2012-12-01T21:38:47.880000Z,1354397927.2,2012-12-01T21:38:47.200000Z,20.80982945397341,3.0201267239667855,5.964993710887106,,,,,,1500.0,-130.08554690249943,B02,XF,1.0
1.16,1354397447.68,2012-12-01T21:30:47.680000Z,9813.203511943404,19626.407023886808,1354397447.12,2012-12-01T21:30:47.120000Z,1354397446.52,2012-12-01T21:30:46.520000Z,20.141688011879992,3.1344225254925515,7.074152291637075,,,,,,1500.0,-131.42182978668626,B02,XF,1.0
1.2,1354398273.96,2012-12-01T21:44:33.960000Z,9987.620722973505,19975.24144594701,1354398273.4,2012-12-01T21:44:33.400000Z,1354398272.76,2012-12-01T21:44:32.760000Z,20.322142133280146,2.909861884110279,6.764691229915726,,,,,,1500.0,-131.06092154388597,B02,XF,1.0
1.16,1354398834.96,2012-12-01T21:53:54.960000Z,8765.115581204089,17530.231162408178,1354398834.44,2012-12-01T21:53:54.440000Z,1354398833.8,2012-12-01T21:53:53.800000Z,19.988852405317353,3.632810840000583,7.230222365894079,,,,,,1500.0,-131.72750099981155,B02,XF,1.0
1.16,1354398834.96,2012-12-01T21:53:54.960000Z,8765.115581204089,17530.231162408178,1354398834.44,2012-12-01T21:53:54.440000Z,1354398833.8,2012-12-01T21:53:53.800000Z,19.988852405317353,3.632810840000583,7.230222365894079,,,,,,1500.0,-131.72750099981155,B02,XF,1.0
1.24,1354399775.64,2012-12-01T22:09:35.640000Z,5848.726953543444,11697.453907086889,1354399775.08,2012-12-01T22:09:35.080000Z,1354399774.4,2012-12-01T22:09:34.400000Z,20.026647623336732,2.825385160638007,6.3720992883397685,,,,,,1500.0,-131.6519105637728,B02,XF,1.0
1.24,1354399240.8,2012-12-01T22:00:40.800000Z,7734.855382405083,15469.710764810166,1354399240.24,2012-12-01T22:00:40.240000Z,1354399239.56,2012-12-01T22:00:39.560000Z,19.722037620427376,2.8746063371838204,7.613203901753744,,,,,,1500.0,-132.2611305695915,B02,XF,1.0
1.24,1354400927.04,2012-12-01T22:28:47.040000Z,5216.560079458641,10433.120158917282,1354400926.48,2012-12-01T22:28:46.480000Z,1354400925.8,2012-12-01T22:28:45.800000Z,20.102113217060307,3.45503940609809,5.564981052906747,,,,,,1500.0,-131.50097937632563,B02,XF,1.0
1.28,1354400443.08,2012-12-01T22:20:43.080000Z,6299.193676675812,12598.387353351623,1354400442.48,2012-12-01T22:20:42.480000Z,1354400441.8,2012-12-01T22:20:41.800000Z,19.792591231573475,4.059235228036486,8.96640377878859,,,,,,1500.0,-132.1200233472993,B02,XF,1.0
1.4,1354401723.48,2012-12-01T22:42:03.480000Z,3497.9051871499623,6995.810374299925,1354401722.88,2012-12-01T22:42:02.880000Z,1354401722.08,2012-12-01T22:42:02.080000Z,19.957305720031822,3.4797572135705135,6.264363126703319,,,,,,1500.0,-131.7905943703826,B02,XF,1.0
1.48,1354403396.2,2012-12-01T23:09:56.200000Z,2531.1500426754096,5062.300085350819,1354403395.56,2012-12-01T23:09:55.560000Z,1354403394.72,2012-12-01T23:09:54.720000Z,19.928839124617987,2.5336918223483846,5.273768442626078,,,,,,1500.0,-131.84752756121028,B02,XF,1.0
1.4,1354402885.0,2012-12-01T23:01:25.000000Z,2355.80542050015,4711.6108410003,1354402884.4,2012-12-01T23:01:24.400000Z,1354402883.6,2012-12-01T23:01:23.600000Z,19.46294096060406,2.387372422804501,4.943000158444876,,,,,,1500.0,-132.77932388923813,B02,XF,1.0
0.96,1357324280.8,2013-01-04T18:31:20.800000Z,1186.9873095668918,2373.9746191337836,1357324280.36,2013-01-04T18:31:20.360000Z,1357324279.84,2013-01-04T18:31:19.840000Z,16.408544609323265,9.990471767725667,13.130072734653076,,,,,,1500.0,-130.04269497033857,B02,XF,0.0
1.28,1357324400.68,2013-01-04T18:33:20.680000Z,1686.993962387976,3373.987924775952,1357324400.04,2013-01-04T18:33:20.040000Z,1357324399.4,2013-01-04T18:33:19.400000Z,16.733694512241495,10.788219131105071,11.928952431436494,,,,,,1500.0,-129.3923951645021,B02,XF,0.0
1.52,1357324417.96,2013-01-04T18:33:37.960000Z,927.2868551814638,1854.5737103629276,1357324417.32,2013-01-04T18:33:37.320000Z,1357324416.44,2013-01-04T18:33:36.440000Z,15.495940056678194,11.519449984681865,11.35736456336154,,,,,,1500.0,-131.8679040756287,B02,XF,0.0
1.04,1357324493.44,2013-01-04T18:34:53.440000Z,872.7352415542482,1745.4704831084964,1357324492.84,2013-01-04T18:34:52.840000Z,1357324492.4,2013-01-04T18:34:52.400000Z,16.618838631548435,10.776065095621831,12.04402374843353,,,,,,1500.0,-129.62210692588823,B02,XF,0.0
1.28,1357324517.36,2013-01-04T18:35:17.360000Z,1699.1037317194475,3398.207463438895,1357324516.8,2013-01-04T18:35:16.800000Z,1357324516.08,2013-01-04T18:35:16.080000Z,17.289514492487598,12.692026278247203,11.615866865514766,,,,,,1500.0,-128.2807552040099,B02,XF,0.0
1.56,1357324643.96,2013-01-04T18:37:23.960000Z,1381.572947165087,2763.145894330174,1357324643.2,2013-01-04T18:37:23.200000Z,1357324642.4,2013-01-04T18:37:22.400000Z,16.844711893769034,12.999298159222157,12.750090414287342,,,,,,1500.0,-129.17036040144703,B02,XF,0.0
1.12,1343965068.92,2012-08-03T03:37:48.920000Z,2574.037499388466,5148.074998776932,1343965068.4,2012-08-03T03:37:48.400000Z,1343965067.8,2012-08-03T03:37:47.800000Z,16.260056762561398,4.8097558819766375,3.7392822694778634,,,,,,1500.0,-136.84310360584763,B02,XF,1.0
1.12,1343964786.0,2012-08-03T03:33:06.000000Z,2282.2593990345167,4564.518798069033,1343964785.48,2012-08-03T03:33:05.480000Z,1343964784.88,2012-08-03T03:33:04.880000Z,16.01408808425785,2.0673039341968265,5.946698427379854,,,,,,1500.0,-137.3350409624547,B02,XF,1.0
1.16,1343965480.56,2012-08-03T03:44:40.560000Z,1971.1608508131344,3942.321701626269,1343965480.0,2012-08-03T03:44:40.000000Z,1343965479.4,2012-08-03T03:44:39.400000Z,15.89672438734242,1.4642052715352607,4.405942542555698,,,,,,1500.0,-137.56976835628558,B02,XF,1.0
1.12,1343966351.56,2012-08-03T03:59:11.560000Z,2144.503798678942,4289.007597357884,1343966351.04,2012-08-03T03:59:11.040000Z,1343966350.44,2012-08-03T03:59:10.440000Z,15.7166907649809,1.364489792686549,2.911381121808077,,,,,,1500.0,-137.92983560100862,B02,XF,1.0
1.12,1343966014.84,2012-08-03T03:53:34.840000Z,1895.3855101345575,3790.771020269115,1343966014.32,2012-08-03T03:53:34.320000Z,1343966013.72,2012-08-03T03:53:33.720000Z,15.655237939668623,1.7588052180574425,4.646200923825058,,,,,,1500.0,-138.05274125163317,B02,XF,1.0
1.12,1343966228.04,2012-08-03T03:57:08.040000Z,2687.2222934712586,5374.444586942517,1343966227.52,2012-08-03T03:57:07.520000Z,1343966226.92,2012-08-03T03:57:06.920000Z,16.41556318569698,1.025279383205411,3.8819860005316382,,,,,,1500.0,-136.53209075957645,B02,XF,1.0
1.12,1343966958.16,2012-08-03T04:09:18.160000Z,3179.936449122276,6359.872898244552,1343966957.64,2012-08-03T04:09:17.640000Z,1343966957.04,2012-08-03T04:09:17.040000Z,16.79753500110907,1.5800522097031795,3.058244015997968,,,,,,1500.0,-135.76814712875228,B02,XF,1.0
1.08,1343966648.72,2012-08-03T04:04:08.720000Z,2288.387197377758,4576.774394755517,1343966648.2,2012-08-03T04:04:08.200000Z,1343966647.64,2012-08-03T04:04:07.640000Z,16.062915938649873,2.207058507901658,3.9258277606024943,,,,,,1500.0,-137.23738525367065,B02,XF,1.0
1.12,1343967189.64,2012-08-03T04:13:09.640000Z,2728.4154799514363,5456.830959902873,1343967189.12,2012-08-03T04:13:09.120000Z,1343967188.52,2012-08-03T04:13:08.520000Z,16.308441216451595,1.5209630989397058,2.797459951206541,,,,,,1500.0,-136.74633469806722,B02,XF,1.0
1.12,1343967613.92,2012-08-03T04:20:13.920000Z,3531.407883523785,7062.81576704757,1343967613.4,2012-08-03T04:20:13.400000Z,1343967612.8,2012-08-03T04:20:12.800000Z,16.974527512053953,1.0399996735824804,1.3867133723009342,,,,,,1500.0,-135.4141621068625,B02,XF,1.0
1.12,1343968756.12,2012-08-03T04:39:16.120000Z,6197.597101991338,12395.194203982675,1343968755.6,2012-08-03T04:39:15.600000Z,1343968755.0,2012-08-03T04:39:15.000000Z,18.587345686162156,1.2451948829315551,6.637446877583642,,,,,,1500.0,-132.1885257586461,B02,XF,1.0
1.12,1343968333.2,2012-08-03T04:32:13.200000Z,4282.884502897227,8565.769005794455,1343968332.64,2012-08-03T04:32:12.640000Z,1343968332.08,2012-08-03T04:32:12.080000Z,17.696993630520858,0.6909018253575573,3.699704754893476,,,,,,1500.0,-133.9692298699287,B02,XF,1.0
1.12,1343969397.0,2012-08-03T04:49:57.000000Z,3379.9625620022844,6759.925124004569,1343969396.44,2012-08-03T04:49:56.440000Z,1343969395.88,2012-08-03T04:49:55.880000Z,17.002008415950627,1.722854053082843,2.668134549119209,,,,,,1500.0,-135.35920029906916,B02,XF,1.0
1.12,1343969263.0,2012-08-03T04:47:43.000000Z,4651.01044160894,9302.02088321788,1343969262.44,2012-08-03T04:47:42.440000Z,1343969261.88,2012-08-03T04:47:41.880000Z,17.744053715506833,0.9420411640483308,10.383786105098409,,,,,,1500.0,-133.87510969995674,B02,XF,1.0
1.16,1343969988.04,2012-08-03T04:59:48.040000Z,5655.060189956247,11310.120379912494,1343969987.48,2012-08-03T04:59:47.480000Z,1343969986.88,2012-08-03T04:59:46.880000Z,18.44522766822429,0.9653359716541172,3.037355055631632,,,,,,1500.0,-132.47276179452183,B02,XF,1.0
1.12,1343969703.16,2012-08-03T04:55:03.160000Z,4450.874577666875,8901.74915533375,1343969702.6,2012-08-03T04:55:02.600000Z,1343969702.04,2012-08-03T04:55:02.040000Z,17.805033973941377,2.1014300926307596,10.929024032134668,,,,,,1500.0,-133.75314918308766,B02,XF,1.0
1.16,1343970397.8,2012-08-03T05:06:37.800000Z,3686.455536147612,7372.911072295225,1343970397.28,2012-08-03T05:06:37.280000Z,1343970396.64,2012-08-03T05:06:36.640000Z,18.365054762796063,0.0667063382449903,1.009448542188596,,,,,,1500.0,-132.63310760537826,B02,XF,1.0
1.16,1343973905.84,2012-08-03T06:05:05.840000Z,1576.9277419529787,3153.8554839059575,1343973905.28,2012-08-03T06:05:05.280000Z,1343973904.68,2012-08-03T06:05:04.680000Z,15.885901410473087,0.6637728350380987,7.082228118732595,,,,,,1500.0,-137.59141431002422,B02,XF,1.0
1.2,1343977324.68,2012-08-03T07:02:04.680000Z,1280.5629774036056,2561.125954807211,1343977324.12,2012-08-03T07:02:04.120000Z,1343977323.48,2012-08-03T07:02:03.480000Z,16.65314609542329,1.370899392518245,6.440816002807713,,,,,,1500.0,-136.05692494012382,B02,XF,1.0
1.16,1343981139.32,2012-08-03T08:05:39.320000Z,2155.8430015285826,4311.686003057165,1343981138.8,2012-08-03T08:05:38.800000Z,1343981138.16,2012-08-03T08:05:38.160000Z,16.796694798429826,4.365820854011608,10.802956891833428,,,,,,1500.0,-135.76982753411076,B02,XF,1.0
1.08,1343988011.76,2012-08-03T10:00:11.760000Z,3516.236247781353,7032.472495562706,1343988011.24,2012-08-03T10:00:11.240000Z,1343988010.68,2012-08-03T10:00:10.680000Z,17.288839328744572,1.3564044334306744,1.407116872207601,,,,,,1500.0,-134.78553847348127,B02,XF,1.0
1.08,1343988266.76,2012-08-03T10:04:26.760000Z,3015.0710646669145,6030.142129333829,1343988266.24,2012-08-03T10:04:26.240000Z,1343988265.68,2012-08-03T10:04:25.680000Z,16.708576786394982,0.962401031362846,5.9763479132517885,,,,,,1500.0,-135.94606355818044,B02,XF,1.0
1.08,1343988531.32,2012-08-03T10:08:51.320000Z,3175.6004345337087,6351.200869067417,1343988530.8,2012-08-03T10:08:50.800000Z,1343988530.24,2012-08-03T10:08:50.240000Z,16.77855500482267,0.968775815932627,3.1576185437470405,,,,,,1500.0,-135.80610712132506,B02,XF,1.0
1.12,1343989607.28,2012-08-03T10:26:47.280000Z,4051.905385491842,8103.810770983684,1343989606.76,2012-08-03T10:26:46.760000Z,1343989606.16,2012-08-03T10:26:46.160000Z,17.549637337892634,4.059353241428715,7.91764690920939,,,,,,1500.0,-134.26394245518514,B02,XF,1.0
1.08,1343989371.64,2012-08-03T10:22:51.640000Z,3953.260255329698,7906.520510659396,1343989371.12,2012-08-03T10:22:51.120000Z,1343989370.56,2012-08-03T10:22:50.560000Z,17.506239244588695,2.8838632630366003,5.418660138604744,,,,,,1500.0,-134.350738641793,B02,XF,1.0
1.16,1343990365.84,2012-08-03T10:39:25.840000Z,2987.2276736710237,5974.455347342047,1343990365.28,2012-08-03T10:39:25.280000Z,1343990364.68,2012-08-03T10:39:24.680000Z,17.687554086009353,1.2733833042968763,4.4549016131335035,,,,,,1500.0,-133.9881089589517,B02,XF,1.0
1.12,1343989898.44,2012-08-03T10:31:38.440000Z,3655.77074936278,7311.54149872556,1343989897.92,2012-08-03T10:31:37.920000Z,1343989897.32,2012-08-03T10:31:37.320000Z,17.491607307415162,1.2394087002986056,5.844681924744113,,,,,,1500.0,-134.38000251614008,B02,XF,1.0
1.12,1343989898.44,2012-08-03T10:31:38.440000Z,3655.77074936278,7311.54149872556,1343989897.92,2012-08-03T10:31:37.920000Z,1343989897.32,2012-08-03T10:31:37.320000Z,17.491607307415162,1.2394087002986056,5.844681924744113,,,,,,1500.0,-134.38000251614008,B02,XF,1.0
1.12,1343993883.0,2012-08-03T11:38:03.000000Z,3457.0737258867784,6914.147451773557,1343993882.44,2012-08-03T11:38:02.440000Z,1343993881.88,2012-08-03T11:38:01.880000Z,17.419974445799433,1.348601449288309,3.723875374450695,,,,,,1500.0,-134.52326823937153,B02,XF,1.0
1.12,1343994227.48,2012-08-03T11:43:47.480000Z,4263.629760589946,8527.259521179893,1343994226.96,2012-08-03T11:43:46.960000Z,1343994226.36,2012-08-03T11:43:46.360000Z,17.71955015637645,1.269479311066959,2.1398415181109107,,,,,,1500.0,-133.9241168182175,B02,XF,1.0
1.12,1343995062.76,2012-08-03T11:57:42.760000Z,2858.2525967324236,5716.505193464847,1343995062.24,2012-08-03T11:57:42.240000Z,1343995061.64,2012-08-03T11:57:41.640000Z,17.278858413354754,4.401508562855467,3.4466402120307182,,,,,,1500.0,-134.8055003042609,B02,XF,1.0
1.16,1343994780.12,2012-08-03T11:53:00.120000Z,4105.207250145005,8210.41450029001,1343994779.56,2012-08-03T11:52:59.560000Z,1343994778.96,2012-08-03T11:52:58.960000Z,17.987216171097653,2.173391771614093,6.825923196242089,,,,,,1500.0,-133.3887847887751,B02,XF,1.0
1.12,1343995062.76,2012-08-03T11:57:42.760000Z,1596.325661972448,3192.651323944896,1343995062.24,2012-08-03T11:57:42.240000Z,1343995061.64,2012-08-03T11:57:41.640000Z,15.851692062994404,2.983440830443731,2.337133062255244,,,,,,1500.0,-137.8691309167472,B02,XF,0.0
1.16,1343995305.16,2012-08-03T12:01:45.160000Z,1904.181061923147,3808.362123846294,1343995304.6,2012-08-03T12:01:44.600000Z,1343995304.0,2012-08-03T12:01:44.000000Z,15.935852155089758,2.5698142520100973,1.3392521341091943,,,,,,1500.0,-137.4915128207909,B02,XF,1.0
1.16,1343995305.16,2012-08-03T12:01:45.160000Z,3640.5922042333623,7281.184408466725,1343995304.6,2012-08-03T12:01:44.600000Z,1343995304.0,2012-08-03T12:01:44.000000Z,17.179717067359057,3.806154813442246,2.815555588440714,,,,,,1500.0,-135.2130809080179,B02,XF,0.0
1.16,1344060275.16,2012-08-04T06:04:35.160000Z,1136.3004610904875,2272.600922180975,1344060274.6,2012-08-04T06:04:34.600000Z,1344060274.0,2012-08-04T06:04:34.000000Z,14.50128705591312,4.627757949574442,9.026809859792,,,,,,1500.0,-137.25510964399356,B02,XF,1.0
1.2,1344064136.8,2012-08-04T07:08:56.800000Z,898.2268796015925,1796.453759203185,1344064136.24,2012-08-04T07:08:56.240000Z,1344064135.6,2012-08-04T07:08:55.600000Z,13.80895793976811,3.343253496916719,4.344440088629819,,,,,,1500.0,-138.63976787628357,B02,XF,1.0
1.2,1344063787.72,2012-08-04T07:03:07.720000Z,1024.3219516429676,2048.6439032859353,1344063787.16,2012-08-04T07:03:07.160000Z,1344063786.52,2012-08-04T07:03:06.520000Z,14.395005616283612,3.984744384692714,8.3383939780162,,,,,,1500.0,-137.4676725232526,B02,XF,1.0
1.16,1344366586.76,2012-08-07T19:09:46.760000Z,781.3432474586591,1562.6864949173182,1344366586.2,2012-08-07T19:09:46.200000Z,1344366585.6,2012-08-07T19:09:45.600000Z,13.47096453068233,-0.7706129877819403,2.286810054407701,,,,,,1500.0,-142.91476638725445,B02,XF,1.0
1.12,1344366366.4,2012-08-07T19:06:06.400000Z,842.7956163033679,1685.5912326067355,1344366365.88,2012-08-07T19:06:05.880000Z,1344366365.28,2012-08-07T19:06:05.280000Z,14.009968769025312,1.7043545432402465,1.1396825600793297,,,,,,1500.0,-141.83675791056848,B02,XF,1.0
1.12,1344367104.0,2012-08-07T19:18:24.000000Z,1271.7081744963612,2543.4163489927223,1344367103.48,2012-08-07T19:18:23.480000Z,1344367102.88,2012-08-07T19:18:22.880000Z,14.37804432509322,0.1141429642272219,2.0647431233329443,,,,,,1500.0,-141.10060679843266,B02,XF,1.0
1.12,1344366804.2,2012-08-07T19:13:24.200000Z,845.5581131775967,1691.1162263551937,1344366803.68,2012-08-07T19:13:23.680000Z,1344366803.08,2012-08-07T19:13:23.080000Z,13.544404113916617,0.8145961171600857,3.3536332240185236,,,,,,1500.0,-142.76788722078587,B02,XF,1.0
1.16,1344367741.72,2012-08-07T19:29:01.720000Z,1180.230079954975,2360.46015990995,1344367741.16,2012-08-07T19:29:01.160000Z,1344367740.56,2012-08-07T19:29:00.560000Z,14.92229670892788,1.8786168285195637,2.0729293224242715,,,,,,1500.0,-140.01210203076334,B02,XF,1.0
1.12,1344367276.6,2012-08-07T19:21:16.600000Z,1201.6680323555252,2403.3360647110503,1344367276.08,2012-08-07T19:21:16.080000Z,1344367275.48,2012-08-07T19:21:15.480000Z,14.633746413868652,0.6033469998096398,3.303701141171498,,,,,,1500.0,-140.5892026208818,B02,XF,1.0
1.16,1344367400.48,2012-08-07T19:23:20.480000Z,1240.691810880505,2481.38362176101,1344367399.96,2012-08-07T19:23:19.960000Z,1344367399.32,2012-08-07T19:23:19.320000Z,14.842180478374162,0.4269084288605471,1.712260648235966,,,,,,1500.0,-140.17233449187077,B02,XF,1.0
1.16,1344367600.8,2012-08-07T19:26:40.800000Z,1797.4810586038675,3594.962117207735,1344367600.24,2012-08-07T19:26:40.240000Z,1344367599.64,2012-08-07T19:26:39.640000Z,15.541616123506524,3.3748557188671313,9.571728972184344,,,,,,1500.0,-138.77346320160606,B02,XF,1.0
1.16,1344368284.76,2012-08-07T19:38:04.760000Z,2002.412935968321,4004.825871936642,1344368284.24,2012-08-07T19:38:04.240000Z,1344368283.6,2012-08-07T19:38:03.600000Z,15.980955964276678,1.2203780446721404,2.949348777486275,,,,,,1500.0,-137.89478352006574,B02,XF,1.0
1.16,1344368032.8,2012-08-07T19:33:52.800000Z,2002.719861363497,4005.439722726994,1344368032.24,2012-08-07T19:33:52.240000Z,1344368031.64,2012-08-07T19:33:51.640000Z,15.956015295535597,2.806602520426638,3.8052014051536776,,,,,,1500.0,-137.9446648575479,B02,XF,1.0
1.16,1344368239.2,2012-08-07T19:37:19.200000Z,1348.4505949965371,2696.9011899930747,1344368238.64,2012-08-07T19:37:18.640000Z,1344368238.04,2012-08-07T19:37:18.040000Z,14.818881459492705,1.233349586951508,4.534952362298029,,,,,,1500.0,-140.2189325296337,B02,XF,1.0
1.16,1344368943.84,2012-08-07T19:49:03.840000Z,1983.5302059874984,3967.060411974997,1344368943.32,2012-08-07T19:49:03.320000Z,1344368942.68,2012-08-07T19:49:02.680000Z,15.91931916284977,0.8775964259563787,2.9453996384136927,,,,,,1500.0,-138.01805712291957,B02,XF,1.0
1.16,1344368521.0,2012-08-07T19:42:01.000000Z,1703.3850666353756,3406.770133270751,1344368520.48,2012-08-07T19:42:00.480000Z,1344368519.84,2012-08-07T19:41:59.840000Z,15.286014558490546,0.7548880572627668,2.2222209121393464,,,,,,1500.0,-139.284666331638,B02,XF,1.0
1.12,1344368773.52,2012-08-07T19:46:13.520000Z,1772.8676548821422,3545.7353097642845,1344368773.0,2012-08-07T19:46:13.000000Z,1344368772.4,2012-08-07T19:46:12.400000Z,15.553786638774952,0.3058005018750727,3.173009737681602,,,,,,1500.0,-138.7491221710692,B02,XF,1.0
1.2,1344369548.4,2012-08-07T19:59:08.400000Z,1353.2048814668326,2706.409762933665,1344369547.88,2012-08-07T19:59:07.880000Z,1344369547.2,2012-08-07T19:59:07.200000Z,15.95538655297573,1.6406742932967198,1.6551801672996371,,,,,,1500.0,-137.94592234266764,B02,XF,1.0
1.28,1344369125.88,2012-08-07T19:52:05.880000Z,1837.0813522038204,3674.162704407641,1344369125.32,2012-08-07T19:52:05.320000Z,1344369124.6,2012-08-07T19:52:04.600000Z,15.630805443075586,2.2617116121842957,4.6559880359821,,,,,,1500.0,-138.59508456246795,B02,XF,1.0
