time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-12 07:00:02.127838+00:00,4.24,9.44,14.42,4417.267603554744,15.70430610098974,-135.20021493772543,9,1
2012-03-12 07:02:02.127838+00:00,4.28,9.51,14.53,4417.267603554744,15.70430610098974,-135.20021493772543,9,1
2012-03-12 07:04:02.127838+00:00,3.88,8.66,13.24,4417.267603554744,15.800565307588066,-135.00769652452877,9,1
2012-03-12 07:07:02.127838+00:00,3.71,8.27,12.65,4203.501615593978,15.82601446565272,-134.95679820839945,8,1
2012-03-12 07:08:02.127838+00:00,3.71,8.27,12.65,4203.501615593978,15.82601446565272,-134.95679820839945,8,1
2012-03-12 07:11:02.127838+00:00,3.26,7.3,11.16,3989.7356276332134,15.9477228303157,-134.7133814790735,7,1
2012-03-12 07:13:02.127838+00:00,3.1,6.95,10.63,4607.195015828585,16.094966170895123,-134.41889479791467,6,1
2012-03-12 07:19:02.127838+00:00,2.94,6.59,10.08,5546.6395952214625,16.502978800840864,-133.6028695380232,6,1
2012-03-12 07:24:02.127838+00:00,3.2,7.17,10.97,5687.355284408619,16.462709086102286,-133.68340896750033,5,1
2012-03-12 07:26:02.127838+00:00,2.85,6.4,9.8,5695.805166582501,16.5184290265965,-133.5719690865119,6,1
2012-03-12 07:29:02.127838+00:00,2.81,6.31,9.66,5687.355284408619,16.462709086102286,-133.68340896750033,7,1
2012-03-12 07:33:02.127838+00:00,3.0,6.73,10.29,5704.255048756384,16.574148967090718,-133.46052920552347,7,1
2012-03-12 07:35:02.127838+00:00,2.83,6.36,9.73,5954.0857479464285,16.736829151362024,-133.13516883698085,7,1
2012-03-12 07:38:02.127838+00:00,3.02,6.77,10.36,5954.0857479464285,16.736829151362024,-133.13516883698085,7,1
2012-03-12 07:41:02.127838+00:00,3.04,6.82,10.43,5897.103651117186,16.599769118732155,-133.40928890224058,6,1
2012-03-12 07:45:02.127838+00:00,3.54,7.92,12.11,4748.817479510927,15.877753184268585,-134.85332077116772,5,1
2012-03-12 07:47:02.127838+00:00,4.62,10.25,15.66,4639.33870965244,15.78417407454856,-135.04047899060777,6,1
2012-03-12 07:52:02.127838+00:00,4.85,10.73,16.39,4748.817479510927,15.820570361849908,-134.96768641600508,5,1
2012-03-12 07:56:02.127838+00:00,5.1,11.27,17.21,3802.048406953346,15.364096812281511,-135.88063351514188,6,1
2012-03-12 07:59:02.127838+00:00,5.23,11.54,17.61,3074.236874112739,15.037598659734495,-136.53362982023592,5,1
2012-03-12 08:02:02.127838+00:00,5.33,11.77,17.96,2928.571766127769,14.86029501466538,-136.88823711037415,4,1
2012-03-12 08:06:02.127838+00:00,5.37,11.83,18.06,2928.571766127769,14.86029501466538,-136.88823711037415,4,1
2012-03-12 11:09:02.127838+00:00,10.58,22.54,34.24,4315.241283216308,20.208328584430983,-126.19216997084294,4,3
2012-03-12 11:10:02.127838+00:00,10.58,22.54,34.24,4315.241283216308,20.208328584430983,-126.19216997084294,4,1
2012-03-12 19:27:02.129380+00:00,5.92,12.99,19.82,2077.943896883096,13.856824145389808,-137.63710399774888,3,1
2012-03-12 19:31:02.129380+00:00,5.46,12.03,18.36,2265.1869906195734,14.010666091708632,-137.32942010511124,4,1
2012-03-12 19:36:02.129380+00:00,5.26,11.6,17.71,2452.4300843560504,14.152434771874615,-137.04588274477928,5,1
2012-03-12 19:41:02.129380+00:00,4.96,10.97,16.75,2480.2106257585333,14.164508038027456,-137.0217362124736,5,1
2012-03-12 19:45:02.129380+00:00,4.96,10.97,16.75,2491.1089619899694,14.478314303295983,-136.39412368193655,5,1
2012-03-12 19:49:02.129380+00:00,4.9,10.83,16.55,2491.1089619899694,14.478314303295983,-136.39412368193655,5,1
