duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.76,1330622429.28,2012-03-01T17:20:29.280000Z,5434.252681887375,10868.50536377475,1330622429.04,2012-03-01T17:20:29.040000Z,1330622428.52,2012-03-01T17:20:28.520000Z,19.65373431121503,12.172486632204762,15.678310343299287,,,,,,1500,-121.97420293649513,B09,XF
0.52,1330622454.64,2012-03-01T17:20:54.640000Z,1574.429801353742,3148.859602707484,1330622454.48,2012-03-01T17:20:54.480000Z,1330622454.12,2012-03-01T17:20:54.120000Z,16.946932446571765,11.102273307394219,13.862061809040608,,,,,,1500,-127.38780666578167,B09,XF
0.68,1330622485.48,2012-03-01T17:21:25.480000Z,1095.693731803898,2191.387463607796,1330622485.2,2012-03-01T17:21:25.200000Z,1330622484.8,2012-03-01T17:21:24.800000Z,18.173726404972378,12.234769775852353,13.324148326212091,,,,,,1500,-124.93421874898044,B09,XF
1.0,1330622549.68,2012-03-01T17:22:29.680000Z,1468.6916231557389,2937.3832463114777,1330622549.16,2012-03-01T17:22:29.160000Z,1330622548.68,2012-03-01T17:22:28.680000Z,18.009741730140572,11.5246032840306,14.015226860550968,,,,,,1500,-125.26218809864405,B09,XF
0.76,1330622568.76,2012-03-01T17:22:48.760000Z,1745.3652451905527,3490.7304903811055,1330622568.4,2012-03-01T17:22:48.400000Z,1330622568.0,2012-03-01T17:22:48.000000Z,18.763612671651803,10.285605012433356,13.535370050947488,,,,,,1500,-123.7544462156216,B09,XF
1.0,1330622618.48,2012-03-01T17:23:38.480000Z,3300.7666049867858,6601.5332099735715,1330622618.0,2012-03-01T17:23:38.000000Z,1330622617.48,2012-03-01T17:23:37.480000Z,20.1745655908346,11.527568919531195,14.504253119641442,,,,,,1500,-120.93254037725599,B09,XF
1.12,1330622637.84,2012-03-01T17:23:57.840000Z,2126.9666682053676,4253.933336410735,1330622637.28,2012-03-01T17:23:57.280000Z,1330622636.72,2012-03-01T17:23:56.720000Z,16.66540801285558,11.834339595311935,14.262581689288972,,,,,,1500,-127.95085553321402,B09,XF
2.92,1330622660.32,2012-03-01T17:24:20.320000Z,1433.4441727214796,2866.8883454429592,1330622657.96,2012-03-01T17:24:17.960000Z,1330622657.4,2012-03-01T17:24:17.400000Z,17.047221515740027,11.723452906723946,14.493179874339619,,,,,,1500,-127.18722852744514,B09,XF
1.08,1330622681.24,2012-03-01T17:24:41.240000Z,3779.848691801671,7559.697383603342,1330622680.72,2012-03-01T17:24:40.720000Z,1330622680.16,2012-03-01T17:24:40.160000Z,18.533327164973187,12.287939226798992,15.431937727645046,,,,,,1500,-124.21501722897881,B09,XF
1.0,1330622699.04,2012-03-01T17:24:59.040000Z,5485.669583746532,10971.339167493064,1330622698.56,2012-03-01T17:24:58.560000Z,1330622698.04,2012-03-01T17:24:58.040000Z,18.89338426458273,12.821941558986474,14.916331402735796,,,,,,1500,-123.49490302975974,B09,XF
1.44,1330622732.0,2012-03-01T17:25:32.000000Z,2134.2913724652244,4268.582744930449,1330622731.36,2012-03-01T17:25:31.360000Z,1330622730.56,2012-03-01T17:25:30.560000Z,16.947182457430618,11.43141549014808,15.990251884918587,,,,,,1500,-127.38730664406397,B09,XF
1.08,1330622762.0,2012-03-01T17:26:02.000000Z,1087.6221900901016,2175.2443801802033,1330622761.56,2012-03-01T17:26:01.560000Z,1330622760.92,2012-03-01T17:26:00.920000Z,16.121762946921464,11.076103350315872,15.713644866830432,,,,,,1500,-129.03814566508228,B09,XF
